상호,주소,휘발유_편차
영월주유소,전남 함평군 월야면 밀재로 1718,10.262345738024827
킹콩셀프주유소,충남 공주시 정안면 차령로 3953,10.265728298142255
(SELF)GS칼텍스(주)평창점,울산광역시 남구 돋질로 297 (삼산동)  22,10.26732599048473
부미주유소,경북 군위군 부계면 한티로 2411,10.27017932949347
오리정주유소,전북 남원시 춘향로 824,10.270815343537015
남양주주유소,경기도 남양주시 진건오남로 420(진접읍),10.273017314106333
도내세우주유소,경기 고양시 덕양구 흥도로 112 (도내동),10.273531590635873
덕구관광주유소,경북 울진군 북면 덕구온천로 488,10.2759715793702
오성주유소,전북 남원시 춘향로 370,10.278920459509832
톨게이트주유소,충청남도 서산시 운산면 운암로 895,10.2829025824409
예안주유소,경북 안동시 도산면 선성중앙길 13,10.2842226982704
(주)신흥주유소,경기 포천시 가산면 부흥로 675,10.290808471080153
동백주유소,경남 거제시 옥포대첩로 343 (덕포동),10.292417851692475
부여주유소,충남 부여군 성왕로 266,10.294964563062413
유진주유소,충북 음성군 음성읍 음성로 272,10.296105287034383
부흥로, ,10.300777308511021
중앙주유소,전남 순천시 강남로 76 (장천동),10.304001892801264
고려주유소,경기도 이천시 마장면 덕평로 1008,10.304282548829264
대성주유소,경기 포천시 신북면 호국로 1961,10.307197935491542
대륙주유소,충남 태안군 태안읍 서해로 1973,10.31247873926832
고운주유소,경남 함양군 함양읍 고운로 226,10.312987693938243
신가오주유소,대전 동구 은어송로 38 (가오동),10.31918286997728
현대오일뱅크(주)직영 수원제일주유소,경기 수원시 팔달구 권광로 273,10.320659539364923
동신주유소,경기 이천시 모가면 진상미로 1235,10.321994807292267
팔영주유소,전남 고흥군 점암면 해창로 589,10.328113457868813
고령153주유소,경상북도 고령군 성산면 동고령로 565,10.333771159402186
대박주유소,경기 포천시 군내면 포천로 1066,10.334430083055958
(주)이엠석유 대흥주유소,부산 해운대구 좌동순환로 419 (중동),10.335953920724174
현대주유소,충남 부여군 외산면 성충로 123,10.340629396208655
문성주유소,경북 구미시 고아읍 선산대로 261,10.34341407720408
우일주유소,경기 부천시 원미구 춘의동 188-8,10.343710866130134
(주)천일광유,경북 의성군 단촌면 경북대로 6229,10.347875803743783
BMW주유소,경기 수원시 권선구 동수원로 258 (권선동),10.349453150404234
운암지주유소,대구 북구 구암로 232 (구암동),10.3502131294679
SK두왕로주유소,울산 남구 두왕로 59 (두왕동),10.358348620968256
다대주유소,경기 양평군 청운면 설악로 249,10.366900883168912
현대주유소,광주 광산구 고봉로 565 (산막동),10.369487381766888
나드리주유소,전북 정읍시 신태인읍 석지로 678,10.36956127126695
산업주유소,전남 여수시 여수산단로 238-2 (월하동),10.370901579160922
현대오일뱅크(주) 협신,충남 천안시 동남구 풍세로 583 (신방동),10.373156506423932
상록수주유소,충북 진천군 진천읍 농다리로 1442,10.374548698440222
만남주유소,경기 연천군 전곡읍 평화로 460,10.383784642169232
인제IC주유소,강원 인제군 기린면 내린천로 3477,10.385171596578875
금성주유소,충북 제천시 금성면 청풍호로 881,10.389115201565925
청라주유소,인천 동구 중봉대로 83 (송현동),10.390941896806376
희망주유소,충북 음성군 금왕읍 금일로 153,10.394117090005443
(주)삼표에너지 갈매신내주유소,경기 구리시 경춘북로 75 (갈매동),10.394600361924441
(주)소모에너지 뉴양주주유소,경기 양주시 남면 감악산로 355,10.41954486330282
서문주유소,경북 영천시 장수로 106 (화룡동),10.420797905156624
오치동OK주유소,광주시 북구 서하로237 (오치동),10.422018598609416
전촌주유소,경남 창원시 의창구 동읍로 1264,10.425348202278514
동남물류주유소,울산 울주군 온산로 698,10.430285287017284
이마트24서비스 고촌물류주유소,경기 김포시 고촌읍 아라육로57번길 87-11,10.440006047611638
반석주유소,경기 안성시 안성맞춤대로 1168 (당왕동),10.44471429753823
원에너지(주) 호원주유소,경기 의정부시 평화로 10,10.446860506639243
GS합덕주유소,충청남도 당진시 합덕읍 예당평야로 1473,10.447063147899993
(주)투게더주유소,울산 남구 신화로 101 (야음동),10.45332538364385
경일주유소,대구광역시 중구 명덕로 181 (남산동),10.454732722453938
개봉,경남 함양군 지곡면 개평리362-1,10.465105132444359
형제주유소,경남 함안군 가야읍 함안대로 779,10.46726587042303
SK실로암주유소,광주 남구 회재로 1194 (주월동),10.467903859443071
충만주유소,충남 금산군 추부면 서대산로 685,10.474716295386392
무촌주유소,경기 이천시 부발읍 황무로 1279,10.47728289947134
월악주유소,충북 충주시 수안보면 중원대로 1292,10.477856537048241
자이안트주유소,충남 천안시 서북구 성환읍 성환1로 308,10.480408325245817
소라주유소,전남 여수시 소라면 주삼덕양로 14,10.482446570201342
청기와주유소,경기도 여주시 여주남로 48 (월송동,10.487959342783308
성곡주유소,전남 순천시 해룡면 여순로 1472,10.488622359510062
정현제3주유소,세종 부강면 부강외천로 301,10.490112478445566
평창방림에너지,강원 평창군 방림면 서동로 1551,10.504278167308666
(주) 두영석유 우량주유소,울산 중구 염포로 31 (남외동),10.506236137039075
미성주유소,경기도 안성시 일죽면 죽양대로 505,10.5122198521951
GS사이언스 주유소,대전 유성구 대덕대로 539 (가정동),10.523917252719905
휴천(유림)주유소(현대),경남 함양군 휴천면 천왕봉로 2445,10.524018536851896
연륙교주유소,경남 사천시 동서동 354-1,10.529370424376667
만빛신문사2호주유소,충남 아산시 어의정로 117 (용화동),10.536585427364674
명석주유소,경상남도 진주시 나불로 150 (유곡동),10.53895467548264
오치주유소,광주 북구 서하로 169,10.540379589988213
서해주유소,충남 보령시 미산면 만수로 957,10.540623665191207
현암주유소,대전광역시 동구 동서대로 1494 (삼성동),10.544546735476994
(주)대양씨앤씨 달맞이주유소,부산 해운대구 달맞이길 57 (중동),10.547660635804524
진보주유소,경북 청송군 진보면 경동로 4495,10.552246607509625
조양주유소,강원 춘천시 동산면 조양리 235-1 3/1,10.55887603731924
여의주주유소,충북 제천시 의림대로 328 (청전동),10.561171639227622
SK신성에너지,경기 파주시 법원읍 화합로 343,10.561447879331991
서순천 I.C주유소,전남 순천시 서면 순천로 52,10.56466806938203
(주)안국에너지 삼원셀프주유소,서울 동대문구 망우로 90 (휘경동),10.56724240175366
대치주유소,전남 담양군 대전면 대전로 52,10.570997388845923
남북주유소,경기 파주시 월롱면 아동로 170,10.571484745759797
대동주유소,전북 정읍시 신태인읍 석지로 539,10.57170076591858
송암주유소,대전 동구 대전로 608 (효동),10.57195713044228
(주)유창석유아폴로주유소,울산 중구 구교로 152 (반구동),10.574637938621793
백두산주유소,강원도 홍천군 두촌면 설악로 4441,10.574706498624826
수정주유소,전남 진도군 진도읍 진도대로 7290,10.579849565173596
청원주유소,울산 울주군 상북면 석남로 864,10.585782650521555
덕천주유소,전남 진도군 고군면 진도대로 385,10.585981766614461
강남주유소,경상북도 포항시 남구 오천읍 정몽주로 789,10.58735257678908
스카이주식회사,경기 가평군 설악면 유명로 1335,10.587965873061165
주식회사대천에너지,충청남도 보령시  왕대산길 47 (남곡동),10.59675340008638
산수주유소,경기 용인시 처인구 이동면 경기동로 862,10.602826572764155
우리에너지, ,10.610104873652032
구도일주유소 다방,경남 양산시 다방길 15 (다방동),10.615418123175406
월드컵주유소,강원 영월군 한반도면 강원남로 122-8,10.61866286095548
신천주유소,경상남도 김해시 한림면 김해대로 1419,10.61909990256536
세종 주유소, ,10.620449346128545
㈜대유그린에너지 의정부지점,경기 의정부시 금신로 91 (신곡동),10.633789105284363
행복주유소,충북 음성군 금왕읍 대금로 987 (금왕읍),10.639904002199618
고지,경북 영천시 북안면 운북로 1947,10.64152174227482
산들주유소,경기 고양시 일산서구 일산동 542-39,10.657111537089362
율정주유소,경기 양주시 율정동 603-11,10.668697447178465
동원주유소,경남 창원시 마산회원구 내서읍 광려천서로 77,10.672555434922156
광치령주유소,강원 인제군 인제읍 광치령로 1170,10.67260727613882
수목원주유소,경북 봉화군 춘양면 춘양로 1437,10.678981749060384
마전주유소,충남 금산군 추부면 마전로 20,10.682004194760038
중앙주유소,세종특별자치시 조치원읍 새내로 201,10.688597771568565
현대오일뱅크 영진주유소,경기 광명시 범안로 984 (하안동),10.691948407736973
위례제일주유소,서울 송파구 위례서로 260,10.703749315294965
우성농협주유소,충남 공주시 우성면 차동로 471,10.705064900443741
하포주유소,전남 광양시 제철로 997-36 (골약동),10.70918844655336
대경TLS(주)대경주유소,경기 화성시 우정읍 남양만로 454,10.710259645684415
하나로주유소,충남 천안시 서북구 공단로 14 (성성동),10.724451428034394
봉암주유소,경기 파주시 파주읍 통일로 1398,10.727092057748724
오룡주유소,광주 북구 첨단강변로 130 (오룡동),10.732223692495957
수원주유소,경기도 화성시 효행로 420 (안녕동),10.736286571712597
우금치주유소,충청남도 공주시 우금티로 327 (주미동),10.737690803739277
통도사(부산)주유소,경상남도 양산시 하북면 경부고속도로 31-1,10.74230940895732
은행주유소,충북 진천군 진천읍 문화로 11,10.747902282164894
금호주유소(생비량),경남 산청군 생비량면 지리산대로 4279,10.755461129751797
GS칼텍스(주)직영우리동네점,대전광역시 서구 청사로 224 (둔산동),10.755834653432087
용두주유소,충북 제천시 용두대로29길 9 (신월동),10.75583892909509
투구봉주유소,충북 단양군 단성면 월악로 4249,10.760799228988112
대상주유소,전남 여수시 율촌면 여순로 800,10.761930172324517
착한주유소,충청남도 아산시 외암로 1279 (장존동),10.762646747194609
현대오일뱅크(주)직영 두정,충남 천안시 서북구 천안대로 970 (두정동),10.765757402825388
광진주유소,대구 달성군 하빈면 묘동길 123,10.769989461754776
한마음주유소,인천광역시 남동구 인주대로 774 (구월동),10.77212135479678
홀인원주유소,경기 광주시 실촌읍 연곡리 379-2,10.77274603172179
동곡리주유소,충남 당진시 송악읍 동곡리 130-4,10.77673329416661
인성주유소,경남 고성군 고성읍 송학고분로 275,10.77687392019682
명진주유소,충남 아산시 인주면 서해로 525,10.78104274674345
율하주유소,대구 동구 반야월로 104 (율하동),10.78575216740713
하이웨이주유소,경북 경주시 건천읍 대경로,10.787603911884032
진천역신도주유소,대구 달서구 월배로 94 (진천동),10.788141205081885
내트럭(주)김천사업소,경북 김천시 시청로 218,10.799368335869005
은혜주유소,전북 군산시 월명로 148 (수송동),10.800335899634455
정목에너지(주)럭키점,경남 양산시 서일동1길 10 (중부동),10.800795380049067
행복드림주유소, ,10.812800107114517
일로주유소, ,10.816884727906734
쌍봉주유소,경북 봉화군 봉성면 봉명로 602,10.819193588256924
백마주유소,강원 철원군 동송읍 오덕로 274,10.824670437156017
벽산주유소,경남 김해시 주촌면 서부로 1635,10.825611863673204
산동2주유소,전남 구례군 산동면 산업로 2319,10.840255846240067
청안주유소,충북 괴산군 청안면 질마로 378,10.841365038742753
공원주유소,충북 괴산군 청안면 청안읍내로6길 14,10.847142301682247
