상호,주소,휘발유_편차
금거리주유소, ,-30.539291164584633
(주)테크노주유소,대구 달성군 유가면 테크노순환로 230,-30.548041069252942
신정오일㈜ 신정주유소,충북 충주시 금가면 충원대로 1479,-30.55737094172038
(유)경진 대진주유소,전라남도 여수시  문수로 1 (문수동),-30.566811801126896
아이에스오일(주)동해,광주 남구 대남대로 336 (월산동),-30.57541436572843
승학주유소,부산 사상구 사상로 511 (모라동),-30.575602950015675
시골주유소,전라남도 영암군 신북면 예향로 2652,-30.585545651532463
대동주유소,경남 창녕군 계성면 영산장마로 660,-30.58566534815291
대양석유(주) 서김해셀프주유소,경남 김해시 금관대로 892 (풍유동),-30.587650815800878
만남주유소,경상남도 창원시 마산회원구 내서읍 경남대로 783,-30.591065122246622
부포주유소,경남 고성군 상리면 상정대로 1005,-30.59649432900056
CJ대한통운㈜ 장수주유소, ,-30.600870599832746
송곡셀프주유소,경북 고령군 다산면 성암로 700,-30.60992236005621
남선석유(주)무안신흥주유소,전남 무안군 청계면 영산로 2120,-30.613290165863027
덕월주유소,전남 순천시 상사호길 46 (덕월동),-30.616047905685868
착한주유소,경기도 의정부시 호국로 1097,-30.619065326275802
신방주유소,서울 성북구 안암로 111 (안암동5가),-30.621870254073666
주식회사 노송유업,경기 수원시 장안구 서부로 2359 (이목동),-30.639791829775803
성우주유소,경남 창원시 마산합포구 진동면 삼진의거대로 768,-30.647327550560984
양산주유소,경남 양산시 중앙로 192 (북부동),-30.64799277415289
서림주유소,대전 서구 도산로 123 (도마동),-30.648974379114698
대운셀프주유소,충남 계룡시 신도안면 계룡대로 663,-30.65557133802622
(주)햇살가득주유소,광주 광산구 임방울대로 493 (수완동),-30.66190191766877
황산벌주유소,충남 논산시 부적면 계백로 1645,-30.664287449907086
부자주유소,경남 창녕군 창녕읍 창녕대로 127,-30.667178670231873
미스두바이주유소,광주 광산구 사암로 788 (도천동),-30.670005448148345
삼삼에너지,대전광역시 대덕구 신탄진로 163 (신대동),-30.672778624930377
성주관문주유소,경북 성주군 선남면 성주로 4003,-30.672925475121616
(주)에스에이치에너지 신갈현대셀프주유소,경기 용인시 기흥구 신수로 69(신갈동),-30.674693187670048
장군제2주유소,경기 포천시 영북면 호국로 3428,-30.674719579002005
센텀타이거주유소, ,-30.67524598126294
만정주유소,경기 양주시 평화로 1803 (회정동),-30.685278349431975
아름다운주유소,대구 수성구 수성로 250 (중동),-30.689547645148718
점촌셀프주유소,경북 문경시 당교로 159,-30.692793936054926
청량IC주유소,울산 울주군 청량면 남창로 1301,-30.693920208446347
삼방셀프주유소,경남 김해시 삼안로 151 (삼방동),-30.704798767288544
사랑주유소,경기 양주시 백석읍 부흥로 991,-30.715108140445196
신정제1주유소,충북 청주시 청원구 북이면 충청대로 1517,-30.717070382775237
신흥셀프주유소,전북 전주시 완산구 쑥고개로 369 (효자동2가),-30.71725521650546
공룡주유소, 경상남도 고성군 상리면 척번정7길 145,-30.72128371611413
평안주유소,서울 광진구 천호대로 630 (능동),-30.721990069881777
연산제일주유소,충청남도 논산시 연산면 계백로 2091,-30.73343326804246
동양가스(주) 명품주유소반송점,부산 해운대구 반송로 781 (석대동),-30.735511359163308
대일주유소,전북 군산시 개정면 구암로 252,-30.735735976874597
강성주유소,강원 원주시 판부면 치악로 991,-30.736068474773944
동이리주유소,전북 익산시 평동로 796,-30.74337398424491
천안대로셀프,충남 천안시 동남구 천안대로 727,-30.74798596729063
한일주유소,대전광역시 중구  우암로 22 (선화동),-30.75257183042318
동구SK주유소,부산 동구 중앙대로 352 (초량동),-30.758128568665924
주문진농협주유소,강원 강릉시 주문진읍 신영길 43,-30.774731082815915
선영셀프주유소,충남 천안시 서북구 백석로 248,-30.775993834786217
유천주유소,경기도 이천시 호법면 중부대로 908-3,-30.77699075979432
원천주유소,서울 성북구 돌곶이로 142 (장위동),-30.778275148259254
금봉이주유소,충청북도 제천시  의병대로 356 (두학동),-30.794831746027242
대양석유(주)아화만남주유소,경북 경주시 서면 대경로 3004,-30.81320706566232
성화주유소,인천 서구 경명대로 705 (공촌동),-30.816735676722267
(주)유건 용인주유소, ,-30.817990570589306
비전주유소,경기 평택시 만세로 1754-3 (비전동),-30.818650831318564
명품셀프주유소,경북 문경시 매봉로 1 (모전동),-30.820969635088705
태원디앤씨(주)태원주유소,울산광역시 울주군 두동로 348,-30.821636939535278
㈜학하 목상셀프주유소,대전 대덕구 대덕대로 1500 (목상동),-30.835173730064444
일신주유소, ,-30.837269216147945
명품주유소,충청남도 천안시 동남구 천안대로 782 (신부동),-30.839570953857816
등원주유소,경기 파주시 조리읍 등원로 57,-30.844557325268156
금두꺼비주유소,부산광역시 금정구  부곡로 67 (부곡동),-30.850229326026213
용머리주유소,경남 사천시 사천대로 1121,-30.850318465017263
해안셀프제2주유소,경남 김해시 금관대로 820-15 (명법동),-30.850833126679618
이화주유소,경기 가평군 가평읍 경춘로 2021,-30.851514106972626
반가운셀프주유소,경북 문경시 당교로 158,-30.852638344309966
지에스칼텍스(주)글로리주유소,전북 전주시 완산구 장승배기로 209,-30.85856821123677
세일석유(주) 남부순환로주유소,울산 울주군 청량면 남부순환도로 240,-30.865371496447516
감자바우주유소,강원 강릉시 동해대로3305번길 7 (죽헌동),-30.870213594491318
청기와주유소,전북 완주군 상관면 춘향로 4233,-30.87357914031895
(주)한결이엔지, ,-30.88127312804827
솔로몬주유소,경북 포항시 남구 부추길 3-20 (일월동),-30.882577108490764
양포주유소,경북 포항시 남구 장기면 장기로 103,-30.88347328102476
시청주유소,전북 군산시 번영로 167 (조촌동),-30.886702755866835
양지주유소,전남 여수시 만성로 80 (미평동),-30.887055621924635
(주)지석 지석강주유소/충전소,전라남도 화순군 춘양면 화보로 2553,-30.887247310269075
청심엔지니어링(주)서서울2주유소,경기도 고양시 일산서구 덕이로292번길 15(덕이동외1필지),-30.887709013592016
천마고속주유소,경북 경산시 압량면 대학로 496,-30.889312898886654
사랑주유소,경북 포항시 북구 소티재로 59 (우현동),-30.89666653539346
㈜선유에너지 착한주유소,경기 동두천시 평화로 2817 (동두천동),-30.899885190822598
서전에너지(주)경기지사,경기도 양주시 백석읍 부흥로 1005 (백석읍),-30.902038017780292
경주대망주유소,경북 경주시 산업로 3533,-30.907428052725397
대박주유소,경북 경주시 안강읍 호국로 2083,-30.91558523241603
삼보숭의주유소,인천 남구 참외전로 343 (숭의동),-30.936254439218825
한천주유소,전남 화순군 한천면 학포로 1739,-30.947698360657313
광신석유(주)직영 충렬대로주유소,부산 동래구 충렬대로 95,-30.95046155110281
곤명농협주유소,경남 사천시 곤명면 경서대로 3395-1,-30.95775542417237
묵호농협주유소,강원 동해시 발한로 39 (부곡동),-30.983009608632223
경기장주유소,전북 전주시 덕진구 온고을로 675 (장동),-30.984252063261458
스카이주유소,인천 서구 경명대로 447 (경서동),-30.993189421761908
우현중앙주유소,경북 포항시 북구 소티재로 11 (우현동),-30.9944239194914
가장공단주유소,경기 화성시 정남면 가장로 408,-31.001031392054994
삼진셀프주유소,부산 북구 의성로53번길 5,-31.004508650191234
운정드림주유소/충전소,경기 파주시 파주로 721,-31.008006278838252
SK월드컵주유소,광주 남구 금화로 412 (월산동),-31.009382803597116
오일씨티셀프주유소,경기 김포시 양촌면 양곡로 382,-31.011021230984213
푸른언덕주유소, ,-31.014534703886152
노원주유소,대구 북구 노원로 99 (노원동3가),-31.020819590420942
하나주유소,경기 남양주시 홍유릉로 336,-31.02427041149916
대동주유소,경남 하동군 금남면 경제산업로 154,-31.028376102466385
오목천주유소,경기 수원시 권선구 오목천로 40 (오목천동),-31.029807535481517
청호주유소, ,-31.03704785636294
한이에너지(주)KLP제1주유소,서울 도봉구 도봉로 596 (창동),-31.046078516577243
고객행복주유소,경기도 부천시 오정구 소사로 584,-31.05972927266448
대성산업(주)복현대성주유소,대구 북구 검단로 12 (복현동),-31.06412338772892
흥동스마트주유소,경남 김해시 전하로 223 (흥동),-31.064884453976585
광신석유(주)직영 구남주유소,부산 북구 백양대로 1040 (구포동),-31.070016202664128
앞산SK주유소,대구광역시 남구 대명로 43 (대명동),-31.073129669547907
무지개주유소,경기도 가평군 가평읍 경춘로 1741,-31.084724775883945
양원주유소,경북 청도군 이서면 양원길 37,-31.088237532534013
주천주유소, ,-31.10676168790731
(주)아승클린주유소,광주 북구 우치로 170 (용봉동),-31.108154899836027
거양에너지(주),인천광역시 서구 건지로153번길 7,-31.116231904496242
전북주유소,전북 전주시 덕진구 기린대로 509 (덕진동1가),-31.125349536579897
SK혜성주유소,경기도 이천시 부발읍 중부대로 1782,-31.132656486780988
원미주유소,경기 부천시 원미구 원미로 148 (원미동),-31.132828004254254
강변주유소,울산 남구 남산로 17 (무거동),-31.138990857138964
김천관광주유소,경상북도 김천시 새실길 5(다수동),-31.142721260587315
산호주유소,경북 구미시 산호대로 680,-31.144011746876615
통일주유소,인천 미추홀구 인주대로 189,-31.156559056820022
(주)한진 인천터미널주유소,인천 미추홀구 연남로 35,-31.16014859952983
오수(완주방향)주유소(상),전북 임실군 오수면 순천완주고속도로 74,-31.167877678231406
충일주유소,경기 안성시 공도읍 서동대로 4405,-31.193762666105567
동원2주유소,경기 고양시 덕양구 통일로 1180 (내유동),-31.207223686019116
(주)설송 톨게이트주유소,충북 제천시 내토로 125 (신동),-31.219634464565818
관교동주유소,인천 미추홀구 경원대로 654  (관교동),-31.22058189766668
(주)백두에너지 성락대전지점,대전 유성구 한밭대로 376 (궁동),-31.220915963626442
여산(하)주유소/충전소,전북 익산시 여산면 호남고속도로 191,-31.22565109704441
다산주유소,경북 고령군 다산면 다산로 717,-31.238133475125498
호대아름주유소, ,-31.252815983184483
대풍주유소,부산 사상구 가야대로 81 (감전동),-31.25736461804447
단봉주유소,인천광역시 서구 단봉로 68 (왕길동),-31.263193592359148
동성주유소,경기 남양주시 경춘로 494 (지금동),-31.28811392103424
청룡뿌리주유소,강원 춘천시 서면 경춘로 629,-31.29481213348513
코리아주유소,경북 김천시 영남대로 1258 (다수동),-31.295575420579677
우리주유소,경기 시흥시 황고개로 311 (군자동),-31.30062476130964
신북IC주유소,경기 포천시 신북면 호국로 2075,-31.302619118744456
대왕재주유소,대구광역시 동구 팔공산로 222 (덕곡동),-31.31278240540653
신항만주유소,부산광역시 강서구  가락대로1243번길 68,-31.326548927743243
고암주유소,경남 창녕군 고암면 창밀로 366,-31.330903573369504
거북이주유소,울산 북구 방어진순환도로 1391,-31.333626781834777
봉자self주유소,경북 칠곡군 약목면 칠곡대로 825,-31.336608476084255
(주)우현에너비스 장성중앙주유소,경북 포항시 북구 새천년대로 1196,-31.33666280540854
삼릉주유소,경기 고양시 덕양구 원당로 367 (원당동),-31.33878465431851
오수(순천방향)주유소(하),전북 임실군 오수면 순천완주고속도로 73,-31.338827039630427
삼일주유소,울산 남구 대학로 41 (무거동),-31.351006487420445
삼부주유소,경북 영천시 화산면 장수로 580,-31.35258976590549
홍익주유소,인천광역시 남구  한나루로 580 (도화동),-31.358059393142845
주유할인마트,경기 시흥시 수인로 2648 (금이동),-31.362586276960176
군산무안주유소/충전소,전북 군산시 서해안고속도로 141,-31.365404895117152
장부다리주유소(SK), ,-31.37412650804833
대화주유소,경기 고양시 일산서구 대화로37번길 58,-31.379573215393197
(주)일광에너비스 오미산점,경기 고양시 일산동구 성현로 7 (성석동),-31.38016800326106
성화주유소,경북 포항시 북구 청하면 청하로 14,-31.382769332580935
c7에너지원주점차와유주유소,강원도 원주시  원문로192 (단계동),-31.384491003586582
청정주유소,전남 화순군 화순읍 화보로 3904,-31.389620806380037
황금주유소,경남 진주시 대곡면 진의로 1052-1,-31.391018574564775
양지주유소,부산 금정구 반송로 400 (서동),-31.39402646348641
남선석유(주)대촌상주유소,광주 남구 회재로 206 (지석동),-31.394454233680268
푸른언덕주유소,경북 영천시 북안면 개미곡길 47-35,-31.397557518903
지제동주유소,경기 평택시 경기대로 729 (지제동),-31.398544426972308
우림주유소,경북 경주시 안강읍 호국로 2145,-31.399014951981876
삽다리주유소(셀프),경기 파주시 교하읍 교하로 434,-31.40276642500864
(유)우주에너지주유소/충전소,전북 김제시 금구면 선비로 905,-31.403583429792672
(주)오일까사 희원주유소,경기 부천시 경인로 581 (괴안동),-31.40717846514204
(주)원영에너지,경기 평택시 송탄로 337 (지산동),-31.409090010146915
처음처럼주유소,서울 구로구 오리로 1299 (궁동),-31.435280680778853
동우석유(주)우진주유소,인천 서구 중봉대로 280,-31.43766653096884
광장주유소,전북 남원시 춘향로 294  (용정동),-31.438084545993444
삼화주유소,충북 청주시 청원구 북이면 충정대로 1517,-31.440245101050635
진양호주유소,경남 진주시 판문오동길 36 (판문동),-31.440415968344233
성락주유소,서울 영등포구 가마산로 414 (신길동),-31.447597061967226
대양석유(주)장지IC주유소,경남 함안군 군북면 장백로 340,-31.451015902474147
내트럭(주) 울산약수사업소,울산 북구 산업로 1515,-31.453317127643878
등고개주유소,충북 청주시 상당구 남일면 교육원로 9,-31.458967375938755
지에스칼텍스(주)신창셀프주유소,광주 광산구 북문대로 350,-31.461223047415057
세운주유소(세운개발(주)),대구 달서구 와룡로 76 (본리동),-31.466906618946982
정읍농협주유소,전북 정읍시 내장산로 135 (금붕동),-31.49473547377454
서울석유(주)풀페이주유소,서울 구로구 경인로 41 (온수동),-31.495430570237353
단월주유소,경기도 이천시 진상미로 2065 (단월동),-31.502198902510887
성거농협클린주유소,충남 천안시 서북구 성거읍 성거길 88,-31.503381535342708
외답주유소,경북 상주시 영남제일로 1356 (외답동),-31.50609160036389
대복주유소,서울 구로구 경인로 81,-31.506534917119907
대원주유소,대구 동구 효동로 66 (효목동),-31.50889995058535
구도일주유소 김해,경남 김해시 김해대로 2329 (부원동),-31.51351908436093
서재셀프주유소,대구 달성군 다사읍 서재로 39,-31.51447934548428
능주농협주유소,전남 화순군 능주면 화보로 3545,-31.516317794404774
하동포구주유소,경상남도 하동군 하동읍 섬진강대로 1824,-31.51804588601896
옥종농협주유소,경남 하동군 옥종면 주포중앙길 28,-31.532751352667887
조리농협주유소,경기 파주시 조리읍 통일로 441,-31.541742193980316
(주)광영알뜰주유소,전남 광양시 옥곡면 강변로 281,-31.55104849926957
덕오주유소,경남 진주시 집현면 남강로 2019,-31.554515525777063
(주)대동주유소,경북 경주시 건천읍 대경로 3537,-31.55863456246132
익산톨게이트주유소,전북 익산시 금마면 궁성로 834,-31.568680090618308
태평양주유소,대전 유성구 한밭대로 376 (궁동),-31.572504417347126
현대오일뱅크(주)직영 금호셀프주유소,대구 북구 사수로 436,-31.582682433621102
팔공김치주유소,대구 동구 동촌로 291-4 (방촌동),-31.587840456125097
새도림주유소, ,-31.598845609171928
재원에너지(주)용일주유소,서울 동대문구 안암로 54 (용두동),-31.626939327781418
(주)신용에너지,경남 진주시 문산읍 동부로 334 (문산읍),-31.633414720987414
도량새마을금고주유소,경북 구미시 송동로 210 (도량동),-31.64238811282965
서원영농조합법인,충북 청주시 상당구 상당로 201 (북문로3가),-31.661025775709003
야은주유소,경상북도 구미시 야은로 312-0,-31.6618069289067
지에스칼텍스(주)구영주유소,울산 울주군 범서읍 구영로 206,-31.66677495234674
(주)강변로주유소,충남 논산시 강변로 46 (등화동),-31.679048075056357
신월동주유소,서울특별시 양천구 남부순환로 408,-31.682399904617284
동해농협클린주유소,강원 동해시 대동로 249 (송정동),-31.68352887090145
극동유화(주) 충청주유소,충남 천안시 서북구 성거읍 봉주로 279,-31.68409328749332
경남주유소,경남 진주시 진산로 349 (장재동),-31.684854316303692
용정에너지,경기 남양주시 진건읍 진건오남로 237,-31.69415260826076
함창농협주유소,경북 상주시 함창읍 오동리 565-7,-31.727440700004756
승룡주유소,부산 기장군 기장읍 기장대로 344,-31.730407105676168
지에스칼텍스(주)선학로주유소,인천 연수구 경원대로 515 (선학동),-31.74037977663535
벽진주유소,광주 서구 상무대로 616 (벽진동),-31.744592413490153
에스오일(주)스마일주유소,대전광역시 대덕구 신탄진로 622 정든주유소,-31.745687244024076
동진주유소,경북 포항시 북구 청하면 비학로 1515,-31.756569433603914
한일주유소,경북 성주군 성주읍 주천로 133,-31.78384889136994
강남셀프주유소,울산 남구 남산로 322,-31.79466283350766
(주)디오티디 인천랍스터주유소,인천 서구 봉수대로 1543 (금곡동),-31.805186523871548
송포새한주유소,경남 사천시 삼천포대교로 817,-31.81421621368035
소망주유소,대전 중구 보문산로 307 (문화동),-31.81694698764324
㈜케이알산업 인삼랜드(하남)주유소/충전소,충남 금산군 군북면 대암길 34-30,-31.817379089565897
신백운주유소,광주 남구 대남대로 393,-31.827089720579593
동부대로주유소,전북 전주시 덕진구 동부대로 988 (송천동2가),-31.83319201551259
태평주유소,충남 태안군 태안읍 서해로 2139,-31.834852284854616
대양산업(주)대양장유주유소,경남 김해시 장유로 440 (신문동),-31.83780152097613
비전주유소,전북 전주시 완산구 천잠로 217 (효자동2가),-31.83877328724018
소나타주유소,울산 동구 방어진순환도로 1280,-31.839127372264212
곤명농협 곤양지점주유소,경남 사천시 곤양면 남산로 75,-31.84276964237402
㈜제이에스에너지 프라임주유소,경기 파주시 교하읍 교하로 434,-31.846800780804653
용마주유소,대구 달성군 가창면 가창로 1001,-31.853739207945623
연화주유소,경남 고성군 개천면 옥천로 1015,-31.85417387278098
서진셀프주유소,울산 울주군 웅촌면 삼동로 1659,-31.859837054459508
가능주유소,경기도 의정부시 호국로 1097 (가능동),-31.86398308616808
동부주유소,경북 안동시 경동로 754 (법흥동),-31.864433572121488
미림주유소,울산 중구 태화로 119 (태화동),-31.866550849252917
(주)대청에너지 대청주유소,서울 영등포구 가마산로 328 (대림동),-31.86725813796524
동방석유(주)직영 불모1주유소,경상남도 창원시 성산구  창원대로 1298 (성주동),-31.86812926052788
상리주유소,전북 전주시 덕진구 상리2길 67,-31.878791611370204
SK자운셀프주유소,대전 유성구 자운로157번길 122,-31.89469484790474
대원주유소,경기 수원시 장안구 경수대로 772 (영화동),-31.899855078935648
태평양주유소,울산 북구 산업로 1707 (중산동),-31.90669825493525
히어로주유소,광주 북구 서암대로 128,-31.911095121927048
청림주유소,경북 포항시 남구 동해안로 5976 (청림동),-31.9188112200796
동학사주유소,충남 공주시 반포면 금벽로 1963,-31.91885498124958
진하셀프주유소,울산 울주군 서생면 해맞이로 1584,-31.920876316278513
대풍주유소,부산광역시 사상구  가야대로 81 (감전동),-31.928972967778357
김천농협클린주유소,경북 김천시 영남대로 1315,-31.928994017373654
수양주유소, ,-31.93592426085731
영광주유소,경기 김포시 풍무로 168 (풍무동),-31.94551840580688
CJ대한통운㈜ 아산주유소,충남 아산시 온천대로 1169,-31.95214763433189
아라셀프주유소,충북 청주시 상당구 대성로 39 (서운동),-31.95338358003759
도봉제일주유소(주)송만에너지,서울특별시 도봉구  도봉로 783 (도봉동),-31.955111725738956
입곡주유소,경남 함안군 산인면 함마대로 2195,-31.96870993886769
가재울주유소,서울특별시 서대문구 모래내로 205,-31.973756763324907
미성주유소,충청남도 공주시 반포면 금벽로 2240,-31.974244209522265
광신직영(호원셀프),경남 창원시 마산회원구 내서읍 호원로 141,-31.982244846469044
지에스칼텍스㈜ 동양주유소, ,-31.9869696024343
아트샵 가좌IC주유소,인천 서구 백범로 708 (가좌동),-31.98713114801527
한들주유소,경남 거창군 거창읍 거함대로5길 37,-31.995173492538168
금성주유소,경북 칠곡군 기산면 영리2길 8,-32.005455509941044
현대오일뱅크(주)직영 삼정주유소,경남 통영시 광도면 남해안대로 1034,-32.01201581556704
GN페트로광암주유소,인천광역시 계양구 벌말로584번길 1  (상야동),-32.016633619793815
대보유통(주) 안성(서울)주유소/충전소,경기 안성시 경부고속도로 372-1,-32.017544018590364
삼주유소,부산 사상구 백양대로 349 (주례동),-32.032648516044695
진동주유소,경남 창원시 마산합포구 진동면 삼진의거대로 768,-32.036398948772046
고창농협부안지점,전북 고창군 부안면 인촌로 1230,-32.04027452632908
광주대주유소,광주 남구 서문대로 566 (송하동),-32.04048587200345
이포에너지㈜ 일품주유소, ,-32.04149809871448
풍성한주유소,경기 시흥시 하우로 26-1 (대야동),-32.04412864271586
문화주유소,경기 양주시 백석읍 월암로 208,-32.04541701540447
(주)그린주유소,충남 홍성군 홍성읍 도청대로96번길 2,-32.04749292970916
명품주유소,인천 계양구 경명대로 971 (계산동),-32.06387726833115
서경주유소,서울 동작구 대림로 46 (신대방동),-32.071510199887314
둔덕농협주유소,경남 거제시 둔덕면 거제남서로 4576-6,-32.093008299874796
남선석유(주)대촌주유소,광주 남구 고싸움로 169 (지석동),-32.09787567762082
GS칼텍스(주)청강휴게소 주유소,부산 기장군 기장읍 기장대로 343,-32.104976576019105
숭의주유소,인천 남구 참외전로 343 (숭의동),-32.10839154461633
(주)지엠 옥계주유소,경북 구미시 산호대로 585(양호동),-32.111862152769206
예루살렘셀프주유소,경기 포천시 일동면 금강로 4193,-32.11660886773871
행복주유소,김천시 영남대로 1258,-32.125415211941196
송림주유소,부산 사하구 장평로 177 (장림동),-32.129600092361756
세계화목도리주유소, ,-32.13872544957326
해룡주유소,부산 사상구 낙동대로 1320,-32.14498377499062
김천주유소,경상북도 김천시  황산로 48 (지좌동),-32.163142693829975
우리주유소,광주 광산구 목련로 225 (운남동),-32.170848472697486
서해안주유소,경기 평택시 현덕면 서해로 517,-32.17504122702386
㈜선인상사 예산(당진방향)주유소/충전소,충남 예산군 신양면 당진영덕고속도로 33,-32.18346378012327
일등주유소,대전 동구 계족로 249 (소제동),-32.19121281340828
에스씨에너지㈜직영 용이주유소,경기 평택시 서동대로 3853 (용이동),-32.197505847952
벽진주유소, ,-32.21335425643417
소태정무지개(휴게소),전북 진안군 부귀면 전진로 1678,-32.22251129545443
달서주유소,대구 서구 달서천로 176 (평리동),-32.23196108533137
부광주유소,경남 김해시 삼안로52번길 28,-32.24550487541716
덕곡주유소,경남 창녕군 도천면 온천로 309,-32.25568325788092
한일주유소,경북 포항시 북구 청하면 동해대로 2630,-32.27880312746475
어등산주유소,광주 광산구 무진대로 68,-32.2827358999089
동부주유소,전북 전주시 덕진구 백제대로 778 (우아동3가),-32.29619729711175
문화주유소,충북 충주시 사직로 59 (문화동),-32.30304701613656
주식회사세정에너지,충북 제천시 제천북로 791,-32.304604046500124
(주)디오티디 파주태권브이주유소,경기 파주시 평화로 128 (금촌동),-32.30573090125604
거성주유소,경기도 수원시 권선구  매송고색로 810 (고색동),-32.314964959361305
대성,경남 창녕군 유어면 우포1대로 642,-32.31768703435835
두척주유소,경남 창원시 마산회원구 북성로 448 (두척동),-32.32009510216595
지에스칼텍스(주)해와달주유소,전북 군산시  대학로 382 (나운동),-32.34530149644244
풍원주유소,경기 파주시 통일로 588 (아동동),-32.36419086313899
대양주유소,경남 창원시 마산회원구 북성로 443(두척동),-32.368197626353165
공단신도시주유소,부산 기장군 정관면 정관로 835,-32.36892513488496
완월주유소,경남 창원시 마산합포구 자산솔밭로 30 (완월동),-32.3807099303511
장흥농협주유소,경기 양주시 장흥면 호국로 183,-32.38127012997593
대성주유소,충남 예산군 예산읍 창소리 644-3,-32.386945066172
신덕계클린주유소,경남 양산시 덕명로 48 (덕계동 177-34),-32.38699777846966
알뜰에너지㈜남북대로알뜰주유소, 경기도 안성시 양성면 남북대로 2035,-32.387653277952566
선학제일주유소,인천 연수구 경원대로 554 (선학동),-32.38768734289925
대우주유소,경북 경주시 신당길 14,-32.38840181321932
행복주유소,경남 창녕군 부곡면 온천로 925,-32.38953844433829
태성주유소,경남 창녕군 창녕읍 창녕대로150,-32.394504586974385
도봉제일주유소(주)송만에너지,서울 도봉구 도봉로 783 (도봉동),-32.394976525914615
육칠팔(주)강동에너지주유소,강원도 원주시 평원로 111,-32.40102825965934
다온주유소,경기 동두천시 평화로 2986-4 (상봉암동),-32.41793392970481
서린2주유소,전북 전주시 완산구 선비로 1444 (용복동),-32.43314572965105
(주)에스에스오일쉼터주유소,전남 나주시 산포면 영산로 6025,-32.4344172828519
체어맨주유소,전북 익산시  인북로 360 (신동),-32.44159922277245
(주)유카스 에너지 올림픽점,경기 김포시 고촌읍 벌말로 768-70,-32.44222898796152
시카프관광개발(주) 곡성(순천)주유소,전남 곡성군 겸면 호남고속도로 49-1,-32.44961151886857
삼미상사(주) 부평마장셀프주유소, ,-32.449927392371826
면천농협주유소,충청남도 당진시 골정길 5,-32.454385713529994
해와달주유소,인천 부평구 장제로 335,-32.454868072813824
C&S(주)수원지점 삼익주유소,경기 수원시 장안구 경수대로 1102  (파장동),-32.465752840428955
신북주유소,전남 영암군 신북면 예향로 2605,-32.469391679446765
예스마트주유소,경북 영천시 천문로 66 (도동),-32.473734151777805
두한에너지1(미장리),경기 안성시 삼죽면 서동대로 6034,-32.476800856956075
영동주유소,경기 광주시 퇴촌면 정영로 896,-32.48499326181424
신촌주유소,전남 담양군 무정면 무옥로 174,-32.48593497896629
강구농협달산지점주유소,경북 영덕군 달산면 팔각산로 1828-13,-32.48620065724936
화현주유소,경기 포천시 화현면 화동로 316,-32.48909526508189
혜원주유소,경북 칠곡군 북삼읍 금오대로 45,-32.51137764048985
동양산업(주)사동주유소,인천 중구 인중로 164 (사동),-32.52904127843021
㈜선인상사 예산(대전방향)주유소,충남 예산군 신양면 당진영덕고속도로 34,-32.53000274950748
장수셀프주유소,인천 부평구 백범로 502,-32.530448070943905
삼죽주유소,경기 안성시 삼죽면 삼죽로 193,-32.53219627857365
경진셀프주유소,경기 수원시 장안구 경수대로 1059,-32.53251051289076
우리에너지 서해안주유소,충남 아산시 온천대로 102,-32.53863949255803
문수산주유소,울산 울주군 웅촌면 삼동로 1659,-32.55379623626221
백호주유소,인천 남동구 경인로 752 (간석동),-32.55824652607199
㈜에버에너지(갈담주유소),경기 용인시 처인구 모현면 백옥대로 2177,-32.57993407476165
(주)아워홈 경주IC휴게소주유소,경북 경주시 서라벌대로 420 (율동),-32.58974854999837
효천우리주유소(H),광주 남구 서문대로 329 (임암동),-32.59137224833234
대화주유소,경기 양주시 평화로 1772 (회정동),-32.59717300986997
남산주유소,전남 순천시 우석로 199,-32.60728992437279
늘푸른주유소,부산 해운대구 해운대로 1226 (송정동),-32.62222196204421
포석주유소,경상북도 경주시 반구대로 3740 (배동),-32.63030423165961
주동주유소,전북 정읍시 소성면 소성로 457,-32.64462341248118
현대오일뱅크(주)시청앞주유소,충청북도 충주시 번영대로 66,-32.64523821124608
서일주유소,인천 남구 미추홀대로597번길 112 (주안동),-32.65203225196695
행운주유소, ,-32.65230191197945
칠곡제일주유소,대구 북구 구리로 161 (국우동),-32.65483715304443
대일주유소,경북 포항시 북구 송라면 동해대로 2801,-32.662328188318725
새로운주유소,경남 김해시 생림면 생림대로 862,-32.665192121672355
고창농협주유소,전북 고창군 고창읍 고인돌대로 1772,-32.66906701474551
괴산(마산)주유소/충전소,충북 괴산군 장연면 104-0,-32.67026585483213
지에스칼텍스(주)황금캐슬주유소,대구 수성구 청수로 172 (지산동),-32.67339280985553
유어주유소,경남 창녕군 유어면 우포1대로 510,-32.675273146617016
23 국도주유소,충청남도 공주시 전진배길 283 (신기동),-32.67658053384142
새춘천주유소,강원 춘천시 동내면 세실로 38,-32.68038244362241
(주)아인스톤동부주유소,부산 기장군 일광면 일광로 92,-32.68186950050771
뉴월드주유소,대전 동구 계족로 502-4 (용전동),-32.687036449683106
고래주유소,전북 익산시 주현로 54,-32.69721556182892
기분좋은셀프주유소,전라북도 전주시 덕진구 동부대로 748,-32.69802291122786
시골주유소,전남 영암군 신북면 예향로 2652,-32.69947866770318
청록주유소,전남 목포시 백년대로 202-1,-32.706801842511254
세일석유(주) 광안리주유소,부산 수영구 광남로 83,-32.70904803323931
(주)두원에너지울산지점공항주유소,울산 북구 산업로 1102 (송정동),-32.7247394786334
